,filename,class
2906,E:\TFG\model_src\dataset\3\2613138674713522536839593252337143713_4_boq71n.png,2
2907,H:\TFG\data\44\127522431331980807852_00-065-180.png,1
2908,E:\TFG\model_src\dataset\4\262044295287206484896315434871956118045_at8tmz.png,0
2909,E:\TFG\model_src\dataset\3\2613138674713522536839593252337143713_5_hlfdk7.png,2
2910,H:\TFG\data\44\216840111366964012373310883942009098103330666_00-065-015.png,1
2911,E:\TFG\model_src\dataset\4\182996411159667692449153664525224893321_ol96wt.png,0
2912,E:\TFG\model_src\dataset\3\2613138674713522536839593252337143713_3_ntru66.png,2
2913,H:\TFG\data\44\216840111366964012948363412702011024140830276_00-129-080.png,1
2914,E:\TFG\model_src\dataset\4\17206904631533368830710356795176804708_eb296k.png,0
2915,E:\TFG\model_src\dataset\3\299668593580796049473370507047938499431_xtvi9z.png,2
2916,H:\TFG\data\44\216840111366964012948363412702011014134114166_00-129-199.png,1
2917,E:\TFG\model_src\dataset\4\128897372264966324878831819911645583538_b9qu74.png,0
2918,E:\TFG\model_src\dataset\3\148390602995555434148851005375815242920_q27x5b.png,2
2919,H:\TFG\data\44\216840111366964012922382741642011011131130004_00-129-139.png,1
2920,E:\TFG\model_src\dataset\4\166929028257336861879188291471146654349_793opi.png,0
2921,E:\TFG\model_src\dataset\3\335855239110858457065745666844742274036_3mw1fp.png,2
2922,H:\TFG\data\44\216840111366964012558082906712009330112839181_00-111-020.png,1
2923,E:\TFG\model_src\dataset\4\317312196489202474108374790083869969927_sn05hu.png,0
2924,E:\TFG\model_src\dataset\3\183125761167362269173600254844176897653_4ptmbw.png,2
2925,H:\TFG\data\44\216840111366964012558082906712009314085737208_00-111-037.png,1
2926,E:\TFG\model_src\dataset\4\330390504261676733099063437829752489545_e473s5.png,0
2927,E:\TFG\model_src\dataset\3\229461935097464036516143252143387886718_2_rvox5n.png,2
2928,H:\TFG\data\44\216840111366964012339356563862009070102613449_00-049-032.png,1
2929,E:\TFG\model_src\dataset\4\300072006998652062361271143824914198745_zsr0no.png,0
2930,E:\TFG\model_src\dataset\3\246710337101089640115155094237273341207_8b5d70.png,2
2931,H:\TFG\data\44\216840111366964012373310883942009082133847924_00-049-104.png,1
2932,E:\TFG\model_src\dataset\4\314633910816655462629313037292141347214_1x0tt1.png,0
2933,E:\TFG\model_src\dataset\3\164045792649168218813765150476700129840_2mtcto.png,2
2934,H:\TFG\data\44\216840111366964012339356563862009075143043516_00-049-179.png,1
2935,E:\TFG\model_src\dataset\4\88026155670226082068816779452561335911_wijj3g.png,0
2936,E:\TFG\model_src\dataset\3\37358591612688783318720162953398595890_8p52o3.png,2
2937,H:\TFG\data\44\216840111366964012487858717522009247132159160_00-023-118.png,1
2938,E:\TFG\model_src\dataset\4\5093497661123740337065982451126437986_7jhqsc.png,0
2939,E:\TFG\model_src\dataset\3\40116550503890375170226671616135087543_4y3fas.png,2
2940,H:\TFG\data\45\216840111366964012339356563862009068113419626_00-045-093.png,1
2941,E:\TFG\model_src\dataset\4\165446746792335480086953193263918528877_686wb5.png,0
2942,E:\TFG\model_src\dataset\3\295986586734524164054728620138212626209_4ug3h7.png,2
2943,H:\TFG\data\45\216840111366964012373310883942009082102423851_00-045-037.png,1
2944,E:\TFG\model_src\dataset\4\242261465566845631578568381154497582674_x6zqcz.png,0
2945,E:\TFG\model_src\dataset\3\262796156369538846935565547784676306448_uk822c.png,2
2946,H:\TFG\data\45\216840111366964012339356563862009062134930450_00-045-186.png,1
2947,E:\TFG\model_src\dataset\4\203592606763227053968156385256163109573_hlgzk0.png,0
2948,E:\TFG\model_src\dataset\3\305899678275771371386317353976840985897_3c1n91.png,2
2949,H:\TFG\data\45\216840111366964012487858717522009231102508939_00-003-091.png,1
2950,E:\TFG\model_src\dataset\4\83582012731837281639285684328941443911_wtwzm4.png,0
2951,E:\TFG\model_src\dataset\3\50234963013354502515083179580738203058_93qen6.png,2
2952,H:\TFG\data\45\216840111366964012487858717522009216131958299_00-003-184.png,1
2953,E:\TFG\model_src\dataset\4\194719394205620941966456403601738808826_kfci87.png,0
2954,E:\TFG\model_src\dataset\3\134673349046827389142496160755206213134_re8y85.png,2
2955,H:\TFG\data\45\216840111366964012487858717522009226113146099_00-003-048.png,1
2956,E:\TFG\model_src\dataset\4\288582271378639105712134132359637633250_2lc14q.png,0
2957,E:\TFG\model_src\dataset\3\156948755782871250244394284392887631707_357tqq.png,2
2958,H:\TFG\data\45\216840111366964012373310883942009133113013720_00-093-086.png,1
2959,E:\TFG\model_src\dataset\4\327022102030483204865709935700149420610_1601mj.png,0
2960,E:\TFG\model_src\dataset\3\340140377101013040110042808910997041780_f6cvph.png,2
2961,H:\TFG\data\45\216840111366964012373310883942009132135802286_00-041-118.png,1
2962,E:\TFG\model_src\dataset\5\284110610788032955627965838552936217918_eket3m.png,0
2963,E:\TFG\model_src\dataset\3\67589946672702704012570509749067842308_rnrafo.png,2
2964,H:\TFG\data\45\216840111366964012373310883942009127095947421_00-041-044.png,1
2965,E:\TFG\model_src\dataset\5\218872388037846657624765267164015753129_h01jaq.png,0
2966,E:\TFG\model_src\dataset\3\88898107565489514409844783848994023668_ps03e7.png,2
2967,H:\TFG\data\45\216840111366964012373310883942009131132754516_00-041-108.png,1
2968,E:\TFG\model_src\dataset\5\179533911389061758166207036030084409935_vu9mc6.png,0
2969,E:\TFG\model_src\dataset\3\66109869070091765861224341148881711302_77vck3.png,2
2970,H:\TFG\data\45\216840111366964012558082906712009294131514835_00-078-181.png,1
2971,E:\TFG\model_src\dataset\5\336311058539947404283962683842627898602_pfw32q.png,0
2972,E:\TFG\model_src\dataset\3\164452191277933026460191360243838323639_3_me90ni.png,2
2973,H:\TFG\data\45\216840111366964012373310883942009159131359417_00-078-159.png,1
2974,E:\TFG\model_src\dataset\5\235524989738518516497228289587551085922_2nkj3x.png,0
2975,E:\TFG\model_src\dataset\3\206876694075833386211284793207192628411_mqclqc.png,2
2976,H:\TFG\data\45\216840111366964012487858717522009243141826477_00-021-157.png,1
2977,E:\TFG\model_src\dataset\5\270970036439310731588651279721521007717_kjc72t.png,0
2978,E:\TFG\model_src\dataset\3\143452080682194639367644269744912239433_rcpt78.png,2
2979,H:\TFG\data\45\216840111366964012989926673512011075132006657_00-158-004.png,1
2980,E:\TFG\model_src\dataset\5\114573842284382036648169470637073053207_mkc0xi.png,0
2981,E:\TFG\model_src\dataset\3\184194133789089273506495562431998545184_2_3rk9s4.png,2
2982,H:\TFG\data\45\216840111366964012487858717522009243082546318_00-006-061.png,1
2983,E:\TFG\model_src\dataset\5\91202626783687725761649931950614520247_tdn4jc.png,0
2984,E:\TFG\model_src\dataset\3\122961635761507504539282836963648118792_9o19np.png,2
2985,H:\TFG\data\45\216840111366964012283393834152009014143028440_00-006-188.png,1
2986,E:\TFG\model_src\dataset\5\304165146526446146844112258576119925847_s7zdfg.png,0
2987,E:\TFG\model_src\dataset\3\51504405751928187415252458918789837616_jtri6u.png,2
2988,H:\TFG\data\45\216840111366964012989926673512011097091521535_00-183-189.png,1
2989,E:\TFG\model_src\dataset\5\80788361672469091614318394059360327079_xnygqt.png,0
2990,E:\TFG\model_src\dataset\3\101109437565711874365123632416225438887_e06zec.png,2
2991,H:\TFG\data\45\216840111366964012819207061112010277112121321_00-183-027.png,1
2992,E:\TFG\model_src\dataset\5\23916005973656377382739605700524011690_bkvhqj.png,0
2993,E:\TFG\model_src\dataset\3\178160859030373163177777802316231744420_42j0qz.png,2
2994,H:\TFG\data\45\216840111366964012989926673512011090121828483_00-183-048.png,1
2995,E:\TFG\model_src\dataset\5\44378869237547519580203255772885561536_i1957y.png,0
2996,E:\TFG\model_src\dataset\3\289804107276771502224541882841797710874_tvgktz.png,2
2997,H:\TFG\data\45\216840111366964013076187734852011265131253344_00-136-017.png,1
2998,E:\TFG\model_src\dataset\5\84201193417474592918168774210621029084_13sayh.png,0
2999,E:\TFG\model_src\dataset\3\212606404568232088878226686034133469039_0oiw1d.png,2
3000,H:\TFG\data\45\216840111366964012948363412702011012164055678_00-122-193.png,1
3001,E:\TFG\model_src\dataset\5\51315765879353154287906989262305566715_lw9ebt.png,0
3002,E:\TFG\model_src\dataset\3\125407886897108778646153047735896598279_q20yfm.png,2
3003,H:\TFG\data\45\216840111366964012948363412702011024142906276_00-122-029.png,1
3004,E:\TFG\model_src\dataset\5\22243453625614709334414762520371161083_loxftu.png,0
3005,E:\TFG\model_src\dataset\3\130465268515367495918383098083325942756_47423m.png,2
3006,H:\TFG\data\45\216840111366964012948363412702011021123733405_00-122-042.png,1
3007,E:\TFG\model_src\dataset\5\93972622394064751061078979749997808964_94ea0o.png,0
3008,E:\TFG\model_src\dataset\3\133403084158354007884592722536146015100_kfmwws.png,2
3009,H:\TFG\data\46\216840111366964012283393834152009023103418009_00-015-183.png,1
3010,E:\TFG\model_src\dataset\5\245308194890339537675442596407275450472_yfj2u2.png,0
3011,E:\TFG\model_src\dataset\3\27969627842493413069582639248461732583_jucigb.png,2
3012,H:\TFG\data\46\216840111366964012283393834152009012130451832_00-015-050.png,1
3013,E:\TFG\model_src\dataset\5\223697228584954515913413375582976534372_x0cfqt.png,0
3014,E:\TFG\model_src\dataset\3\2814592356466784618932264860934364847_h2z64o.png,2
3015,H:\TFG\data\46\216840111366964012283393834152009009135550594_00-015-062.png,1
3016,E:\TFG\model_src\dataset\5\251196977635554452090867648152044455493_j9cjil.png,0
3017,E:\TFG\model_src\dataset\3\305787919816380752817274421885582849208_10d1yy.png,2
3018,H:\TFG\data\46\216840111366964012214806429742008294120541030_00-015-136.png,1
3019,E:\TFG\model_src\dataset\5\301514805228176692928114864457861774652_24z73c.png,0
3020,E:\TFG\model_src\dataset\3\99191952264382580065920368227549415978_630sra.png,2
3021,H:\TFG\data\46\216840111366964012214806429742008325101615631_00-015-131.png,1
3022,E:\TFG\model_src\dataset\5\19708743227201882951104841097095385894_26yi2x.png,0
3023,E:\TFG\model_src\dataset\3\48108809536820495791464071082561931773_qtd75z.png,2
3024,H:\TFG\data\46\216840111366964012373310883942009083143032518_00-108-165.png,1
3025,E:\TFG\model_src\dataset\5\319077165825363750210071613727377414503_86x2nh.png,0
3026,E:\TFG\model_src\dataset\3\50559371877876644407509198197788071482_eztrj1.png,2
3027,H:\TFG\data\46\216840111366964012558082906712009301143127208_00-108-034.png,1
3028,E:\TFG\model_src\dataset\5\183668369064641551541631803721804875017_njoyk7.png,0
3029,E:\TFG\model_src\dataset\3\234653927996518290828017040681161717080_h17jz5.png,2
3030,H:\TFG\data\46\216840111366964012283393834152008351140653252_00-009-039.png,1
3031,E:\TFG\model_src\dataset\5\311787429480498643072882203492436328288_1mykqu.png,0
3032,E:\TFG\model_src\dataset\3\293859321763133490987287396189491560212_96qh9d.png,2
3033,H:\TFG\data\46\216840111366964012989052802852011060101414825_00-163-120.png,1
3034,E:\TFG\model_src\dataset\5\301230074885411114252187507456171979382_5vlpx1.png,0
3035,E:\TFG\model_src\dataset\3\164884384726929247359117224268051919136_li95kp.png,2
3036,H:\TFG\data\46\216840111366964012959786098432011056131002845_00-163-016.png,1
3037,E:\TFG\model_src\dataset\5\84511448279815330054386243583053883425_-zh8b9.png,0
3038,E:\TFG\model_src\dataset\3\99102763094209663726003626432143934296_wredjm.png,2
3039,H:\TFG\data\46\216840111366964012339356563862009048103152913_00-060-045.png,1
3040,E:\TFG\model_src\dataset\5\225254301209662106504968548737380361594_5ubdr1.png,0
3041,E:\TFG\model_src\dataset\3\260541711464429350033524063335530246984_8gdggk.png,2
3042,H:\TFG\data\46\216840111366964012339356563862009050132317459_00-060-048.png,1
3043,E:\TFG\model_src\dataset\5\6078007628013556122862419520658941764_frppjh.png,0
3044,E:\TFG\model_src\dataset\3\176685396187238323908943688391431874844_mg1tcm.png,2
3045,H:\TFG\data\46\216840111366964012339356563862009058092457573_00-054-028.png,1
3046,E:\TFG\model_src\dataset\5\156087346929930248057656069744674410235_z2yz7a.png,0
3047,E:\TFG\model_src\dataset\3\271142210685394854702080372289990596628_tddpn0.png,2
3048,H:\TFG\data\46\216840111366964012959786098432011048132048808_00-167-178.png,1
3049,E:\TFG\model_src\dataset\5\40516771996486365657534469203025407421_ibpudt.png,0
3050,E:\TFG\model_src\dataset\3\107453918604968017963459989889758239552_jf39p4.png,2
3051,H:\TFG\data\46\216840111366964012989926673512011069132526434_00-167-094.png,1
3052,E:\TFG\model_src\dataset\5\267648438115558110550612942560262318895_15bjoz.png,0
3053,E:\TFG\model_src\dataset\3\131036962098400791786996275156719286102_32we7a.png,2
3054,H:\TFG\data\46\216840111366964012989926673512011075130927775_00-167-055.png,1
3055,E:\TFG\model_src\dataset\5\152821789286451761521222764197917566185_h9hsyk.png,0
3056,E:\TFG\model_src\dataset\3\251537198898960068940551290582096253832_7xnfn0.png,2
3057,H:\TFG\data\46\216840111366964012989926673512011080100701338_00-167-019.png,1
3058,E:\TFG\model_src\dataset\5\118840673836471903965141929310209367722_x06dl5.png,0
3059,E:\TFG\model_src\dataset\3\234532423239700766203011134203007488730_4mefoi.png,2
3060,H:\TFG\data\46\216840111366964012558082906712009309085309501_00-102-197.png,1
3061,E:\TFG\model_src\dataset\5\48969837919393554486923154138047392504_tpzzm6.png,0
3062,E:\TFG\model_src\dataset\3\197168330981251601599341516251982943733_59vw2q.png,2
3063,H:\TFG\data\46\216840111366964012373310883942009160110153172_00-102-136.png,1
3064,E:\TFG\model_src\dataset\5\215011306229102763242829567143921078922_hrau4j.png,0
3065,E:\TFG\model_src\dataset\3\201912555702027806910561996699096569559_8ea7ym.png,2
3066,H:\TFG\data\46\216840111366964012339356563862009055130439939_00-102-172.png,1
3067,E:\TFG\model_src\dataset\5\268121014594428432297883549223164806509_au158v.png,0
3068,E:\TFG\model_src\dataset\3\264888932661341682732794748226233162167_afk965.png,2
3069,H:\TFG\data\46\216840111366964013076187734852011241120538398_00-115-050.png,1
3070,E:\TFG\model_src\dataset\5\140172098489503882753084946849336147045_2_xo0917.png,0
3071,E:\TFG\model_src\dataset\3\59729970015444691168783868418625922644_lgepia.png,2
3072,H:\TFG\data\46\216840111366964012922382741642011004142354865_00-126-007.png,1
3073,E:\TFG\model_src\dataset\5\267795902867671727266240806152258289896_ej35iu.png,0
3074,E:\TFG\model_src\dataset\3\287799983104176836845369412613575307897_52872w.png,2
3075,H:\TFG\data\46\216840111366964012373310883942009092093827391_00-068-107.png,1
3076,E:\TFG\model_src\dataset\5\6550682874122085070487097111821062056_f84gjz.png,0
3077,E:\TFG\model_src\dataset\3\29222576677405071890661577470421964657_jrmga1.png,2
3078,H:\TFG\data\46\216840111366964012373310883942009092135932674_00-068-187.png,1
3079,E:\TFG\model_src\dataset\5\34233135248975277184670687625406465883_fbe54q.png,0
3080,E:\TFG\model_src\dataset\3\245770132838720794326391227032689802392_36il25.png,2
3081,H:\TFG\data\46\216840111366964012373310883942009119140744219_00-068-019.png,1
3082,E:\TFG\model_src\dataset\5\70361995409991091224138210151339839713_gwc5bp.png,0
3083,E:\TFG\model_src\dataset\3\217723350632854948916204116292909396584_bycl4o.png,2
3084,H:\TFG\data\46\216840111366964012283393834152009026125322815_00-014-171.png,1
3085,E:\TFG\model_src\dataset\5\231622073858127338453119471961815674980_bcmte6.png,0
3086,E:\TFG\model_src\dataset\3\297650556106588639894433852076976931058_pxzk0k.png,2
3087,H:\TFG\data\46\216840111366964012283393834152009026135637267_00-014-130.png,1
3088,E:\TFG\model_src\dataset\5\313585731071258332066272796949296168874_qkivyo.png,0
3089,E:\TFG\model_src\dataset\3\85394103756105913364590008953129827310_d7sq4c.png,2
3090,H:\TFG\data\46\216840111366964012283393834152009020134313895_00-014-110.png,1
3091,E:\TFG\model_src\dataset\5\136488953454352864798486676826800423793_vp0p9o.png,0
3092,E:\TFG\model_src\dataset\3\134939050778634959494065614328792422903_2_iadtgc.png,2
3093,H:\TFG\data\46\216840111366964012283393834152009022104650053_00-014-019.png,1
3094,E:\TFG\model_src\dataset\5\170635211700238393114598665654757517657_akdxco.png,0
3095,E:\TFG\model_src\dataset\3\179784724986287797994178249319194508146_mn41rw.png,2
3096,H:\TFG\data\46\216840111366964012558082906712009343143848237_00-090-094.png,1
3097,E:\TFG\model_src\dataset\5\73185203966325161214504949339889293386_k5qiz6.png,0
3098,E:\TFG\model_src\dataset\3\40078295838069284295040044567953483985_ipqp4o.png,2
3099,H:\TFG\data\46\216840111366964012487858717522009279125840476_00-081-078.png,1
3100,E:\TFG\model_src\dataset\5\315043765471027647175574175731334187564_f3fkg8.png,0
3101,E:\TFG\model_src\dataset\3\198867991166828137513531932386782672077_3ab7rc.png,2
3102,H:\TFG\data\46\216840111366964012487858717522009279084308972_00-081-100.png,1
3103,E:\TFG\model_src\dataset\5\32836950233443254835163817020606422296_wrg1rm.png,0
3104,E:\TFG\model_src\dataset\3\322959678180615405587828490270735228324_rx3gu2.png,2
3105,H:\TFG\data\47\216840111366964012487858717522009244143609382_00-018-091.png,1
3106,E:\TFG\model_src\dataset\5\234007202105071138387430010232454813275_ag6j3f.png,0
3107,E:\TFG\model_src\dataset\3\171944079501290586355478723184588369679_luhywa.png,2
3108,H:\TFG\data\47\216840111366964012373310883942009166114704894_00-095-026.png,1
